Age,Number of Dependents,Latitude,Longitude,Population,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Gender_Male,Under 30_Yes,Senior Citizen_Yes,Married_Yes,Dependents_Yes,Referred a Friend_Yes,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_Yes,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet Service,Online Security_Yes,Online Backup_Yes,Device Protection Plan_Yes,Premium Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Streaming Music_Yes,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check,Churn Label,Cluster
55,0,40.617614,-122.512861,528,4,71,21.19,0,23.85,1672.1,0.0,0,1504.49,5,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
48,0,39.783747,-120.661032,1839,0,15,39.87,0,19.6,299.4,0.0,0,598.05,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
40,1,41.505916,-120.152505,857,1,51,28.96,0,19.55,1086.75,0.0,0,1476.96,4,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
45,2,39.745805,-120.580882,88,1,71,31.03,0,20.1,1389.6,0.0,0,2203.13,3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
64,0,40.294034,-120.512622,3093,1,30,11.38,0,19.05,637.55,0.0,0,341.40000000000003,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
24,0,39.559709,-120.345639,227,0,1,49.51,0,18.9,18.9,0.0,0,49.51,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
27,1,41.813521,-121.492666,2595,4,10,4.16,0,24.4,253.9,0.0,0,41.6,5,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
55,1,40.345949,-120.081187,162,4,20,3.87,0,20.05,400.0,0.0,0,77.4,4,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
30,0,39.24124,-120.054765,678,0,29,15.06,0,19.4,554.25,0.0,0,436.74,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
56,0,33.949255,-118.246978,44586,0,13,46.92,0,20.4,251.65,0.0,0,609.96,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,0,34.039224,-118.266293,15140,8,2,36.05,0,19.85,52.0,0.0,0,72.1,5,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49,0,34.052842,-118.264495,20692,0,18,10.67,0,19.55,389.25,0.0,0,192.06,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
46,0,34.028735,-118.317236,47143,0,71,44.84,0,25.05,1873.7,0.0,0,3183.6400000000003,5,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
19,2,34.017697,-118.200577,47487,6,24,25.84,0,20.8,469.65,0.0,0,620.16,5,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
20,2,34.046174,-118.446333,41175,2,56,31.53,0,24.45,1385.85,0.0,0,1765.68,3,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
24,0,34.030578,-118.399613,58218,2,71,33.61,0,24.45,1730.65,0.0,0,2386.31,3,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
42,0,34.051809,-118.383843,27799,10,26,1.75,0,19.2,459.6,0.0,0,45.5,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
44,2,34.108455,-118.362081,49839,10,16,7.14,0,19.7,301.55,0.0,0,114.24,3,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
33,0,33.92128,-118.274186,24511,0,25,13.36,0,20.6,541.5,0.0,0,334.0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
43,0,34.003553,-118.308933,29299,0,6,29.09,0,19.65,116.85,0.0,0,174.54,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
25,0,34.002028,-118.430656,55204,0,12,8.82,0,20.1,223.6,0.0,0,105.84,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
53,1,33.970343,-118.171368,105285,9,72,48.04,0,19.7,1379.8,0.0,0,3458.88,3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
53,0,34.063947,-118.383001,8321,0,41,2.32,0,19.85,810.45,0.0,0,95.12,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
40,0,33.912246,-118.236773,29825,8,72,4.15,0,25.4,1797.1,0.0,0,298.8,5,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
64,1,34.019323,-118.391902,15195,2,23,24.22,0,20.0,445.3,0.0,0,557.06,5,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
43,0,33.90139,-118.315697,26442,0,1,23.97,0,19.4,19.4,0.0,0,23.97,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
25,0,33.923573,-118.200669,69850,0,10,45.42,0,19.3,185.2,0.0,0,454.2000000000001,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
27,0,33.889632,-118.39737,33758,8,20,46.47,0,20.65,417.5,0.0,0,929.4,3,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
33,1,33.988572,-118.186565,28094,1,19,13.13,0,19.8,344.5,0.0,0,249.47000000000003,5,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
44,0,34.007353,-118.033683,32050,0,71,14.91,0,20.9,1493.2,0.0,0,1058.61,4,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
25,1,33.845706,-118.012204,44442,0,49,45.64,0,19.45,921.3,0.0,0,2236.36,5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
38,1,33.818477,-118.038307,47344,2,7,35.26,0,19.85,144.15,0.0,0,246.82,3,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
38,1,33.989524,-118.089299,63288,10,21,18.0,0,19.8,350.1,0.0,0,378.0,3,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
49,2,33.801869,-117.995068,29694,8,22,45.35,0,20.75,452.35,0.0,0,997.7,4,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35,0,33.391181,-118.421305,3699,3,2,5.42,0,20.35,41.85,0.0,0,10.84,4,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
43,2,33.887676,-118.127289,72893,3,57,12.26,0,19.75,1272.05,0.0,0,698.8199999999999,5,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30,1,33.841027,-118.078097,20890,3,7,5.84,0,20.45,150.75,0.0,0,40.88,4,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
59,0,33.859171,-118.252272,25566,4,18,25.54,0,20.1,370.5,0.0,0,459.72,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
25,3,34.168686,-118.057505,10558,1,25,4.57,0,20.1,486.05,0.0,0,114.25,3,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
57,0,34.17051,-118.289463,23981,0,1,37.62,0,19.75,19.75,0.0,0,37.62,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,1,34.13658,-118.245839,41390,3,50,22.3,0,24.95,1261.45,0.0,0,1115.0,5,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
32,0,34.182378,-118.262922,9864,0,5,21.01,0,19.25,86.05,0.0,0,105.05,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
32,3,34.130861,-118.68346,23661,3,66,42.84,0,25.7,1714.55,0.0,0,2827.44,4,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
45,0,34.199787,-118.68493,23637,0,62,24.03,0,19.2,1123.65,0.0,0,1489.86,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
38,0,34.294142,-118.603883,35325,9,2,32.86,0,20.1,43.15,0.0,0,65.72,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,0,34.150354,-118.518292,27614,0,2,2.46,0,20.35,35.1,0.0,0,4.92,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
36,3,34.172071,-118.946262,37779,1,55,1.44,0,25.65,1388.0,0.0,0,79.2,5,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
25,0,34.200175,-118.540958,68018,0,72,29.29,0,24.75,1777.6,0.0,0,2108.88,5,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
28,3,34.291273,-118.505104,48867,0,8,1.95,0,19.45,159.2,0.0,0,15.6,5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42,0,34.214054,-118.88109,42526,0,1,23.67,0,19.65,19.65,0.0,0,23.67,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
48,0,34.191842,-118.822796,33057,0,54,27.3,0,20.0,1149.65,0.0,0,1474.2,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
23,0,34.19225,-118.776874,14814,1,20,27.96,0,20.35,393.15,0.0,0,559.2,3,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
61,0,34.195685,-118.490752,50047,0,12,25.57,0,24.95,280.4,0.0,0,306.84000000000003,5,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
49,2,34.15136,-118.364786,16996,0,60,16.59,0,19.95,1189.9,0.0,0,995.4,3,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
21,0,34.139082,-118.39275,26157,1,72,22.22,0,26.45,1914.5,0.0,0,1599.84,4,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
28,0,33.990646,-117.663025,75319,0,9,4.02,0,19.9,164.6,0.0,0,36.17999999999999,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
51,0,33.976753,-117.897367,46342,0,10,17.01,0,24.5,270.15,0.0,0,170.10000000000002,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
38,2,34.144703,-117.770299,35530,5,10,46.23,0,19.7,197.54,0.0,0,462.3,5,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
55,0,33.999992,-117.535395,18980,0,1,1.48,0,20.6,20.6,0.0,0,1.48,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
48,0,34.035602,-117.591528,56280,2,61,11.53,0,25.45,1538.6,0.0,0,703.3299999999999,4,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
50,2,34.074087,-117.605618,49474,8,12,33.9,0,21.15,306.05,0.0,0,406.8,4,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
37,2,34.102119,-117.815532,33878,5,2,7.27,0,20.3,40.25,0.0,0,14.54,4,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
32,1,32.67117,-117.00232,17389,0,70,26.85,0,20.15,1411.2,0.0,0,1879.5,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
60,0,32.636792,-117.054989,74025,10,12,40.34,0,20.05,264.55,0.0,0,484.08,4,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
64,3,33.098018,-117.258203,43161,6,69,11.47,0,20.15,1337.5,0.0,0,791.4300000000001,4,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
28,3,33.081478,-117.033814,49281,0,70,1.22,0,25.15,1790.15,0.0,0,85.39999999999999,3,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
29,0,33.351059,-117.420557,98239,0,1,7.32,0,20.55,20.55,0.0,0,7.32,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
48,4,33.162624,-117.170863,52664,1,54,41.93,0,20.35,1092.35,0.0,0,2264.22,3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
64,0,32.747484,-117.166877,30202,1,61,10.94,0,20.25,1278.8,5.15,0,667.3399999999999,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
27,2,32.807867,-117.060993,25569,1,5,41.21,0,20.55,99.45,0.0,0,206.05,3,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
24,1,32.85723,-117.209774,34902,1,30,12.85,0,19.7,599.25,49.79,0,385.5,3,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
61,0,32.677716,-117.047666,36351,0,1,44.22,0,19.1,19.1,0.0,0,44.22,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
39,0,32.730583,-115.501083,3535,7,60,30.14,0,19.95,1258.15,0.0,0,1808.4,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
50,0,32.811001,-115.152865,8062,0,18,31.33,0,19.25,331.35,0.0,0,563.9399999999999,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
52,1,33.695532,-116.310571,23971,0,4,32.15,0,20.4,84.75,0.0,0,128.6,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
52,2,33.543835,-115.993906,8768,4,65,36.5,0,24.75,1715.1,0.0,0,2372.5,5,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
63,1,34.097863,-116.594561,3499,6,70,10.46,0,25.35,1715.15,0.0,0,732.2,3,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
44,2,33.906496,-116.569499,732,0,62,24.48,0,20.0,1250.1,0.0,0,1517.76,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
19,0,33.745746,-116.514215,18884,0,34,36.75,0,20.35,673.2,0.0,0,1249.5,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
45,0,33.28156,-115.955541,799,0,18,12.97,0,23.75,424.5,0.0,0,233.46,4,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
44,1,34.242058,-116.89802,5447,0,35,25.52,0,20.1,644.5,0.0,0,893.1999999999999,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
58,0,33.982787,-117.057627,7334,0,2,1.97,0,19.75,39.3,0.0,0,3.94,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
63,0,34.255203,-117.175654,455,0,50,37.95,0,19.75,989.05,0.0,0,1897.5,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
59,0,34.248061,-117.29028,10484,0,31,34.57,0,20.45,638.55,0.0,0,1071.67,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
22,1,34.875144,-116.821698,678,9,9,30.83,0,20.35,191.1,0.0,0,277.47,3,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
56,0,34.049671,-117.468896,29847,0,51,44.35,0,24.95,1288.0,0.0,0,2261.85,5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,0,34.711224,-114.702256,5488,0,38,41.63,0,20.05,741.5,0.0,0,1581.94,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
62,0,34.186211,-117.07683,5395,0,37,30.17,0,19.8,695.05,0.0,0,1116.29,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
62,1,34.142747,-117.300864,24644,0,61,32.05,0,25.0,1498.35,0.0,0,1955.05,4,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
37,0,33.994676,-117.372498,18999,0,3,34.89,13,44.75,148.05,0.0,10,104.67,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
50,0,33.888323,-117.277533,1005,0,6,31.02,0,19.7,129.55,0.0,0,186.12,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
44,0,33.739415,-116.968339,29687,6,34,4.42,0,20.05,679.0,0.0,0,150.28,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
29,0,33.755039,-116.741796,3588,0,25,29.38,0,20.75,499.4,0.0,0,734.5,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
22,1,33.923149,-117.244933,61205,0,10,7.86,0,19.95,219.5,0.0,0,78.60000000000001,5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
51,3,33.688546,-117.788091,27369,0,33,21.16,0,20.15,682.15,0.0,0,698.28,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
25,3,33.667145,-117.732135,6301,9,65,34.03,0,25.3,1748.55,0.0,0,2211.9500000000003,4,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
60,2,33.678591,-117.905471,48207,4,43,2.81,0,24.25,1077.95,0.0,0,120.83,4,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
24,1,33.721917,-118.043237,32304,4,35,41.02,0,20.05,746.75,0.0,0,1435.7,3,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
63,0,33.744439,-117.98588,8660,0,1,13.08,0,20.2,20.2,0.0,0,13.08,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
61,0,33.603282,-117.821841,5597,7,70,9.03,0,25.15,1940.85,0.0,0,632.0999999999999,4,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20,3,33.521447,-117.602555,34321,5,18,20.0,0,19.35,309.25,0.0,0,360.0,5,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
40,2,33.748635,-117.906125,70011,1,54,28.87,0,24.75,1342.15,0.0,0,1558.98,3,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
40,3,33.719869,-117.907063,91188,1,51,42.55,0,23.95,1216.35,0.0,0,2170.05,5,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
19,0,33.714829,-117.872941,62634,0,2,40.28,0,20.05,42.7,0.0,0,80.56,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
52,0,33.738543,-117.785046,17494,0,31,26.16,0,20.9,689.35,0.0,0,810.96,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
37,1,33.850452,-117.726668,19629,1,22,37.4,0,19.95,433.5,0.0,0,822.8,3,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
36,0,33.764018,-117.931507,43491,1,70,28.54,0,24.25,1724.15,0.0,0,1997.8,4,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
46,0,33.925833,-117.559639,22443,0,20,29.12,0,19.6,356.15,0.0,0,582.4,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
50,2,33.817473,-117.810462,5935,1,22,37.7,0,20.25,488.25,0.0,0,829.4000000000001,3,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25,0,33.784597,-117.844535,15396,0,63,16.57,0,20.6,1298.7,0.0,0,1043.91,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
38,2,33.81859,-117.821288,40915,1,70,48.44,0,19.8,1378.75,0.0,0,3390.8,4,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
50,0,33.833686,-117.513063,21911,0,1,1.47,0,20.65,20.65,0.0,0,1.47,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,0,33.762351,-117.488725,13188,0,4,32.54,0,20.15,84.5,0.0,0,130.16,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
52,0,34.404544,-119.302118,6503,0,41,15.48,0,20.45,775.6,0.0,0,634.6800000000001,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,0,34.156629,-119.117218,77791,0,51,29.33,0,19.1,1007.8,0.0,0,1495.83,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
63,1,34.18454,-119.224666,25322,3,42,3.14,0,20.0,833.55,0.0,0,131.88,3,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
43,0,34.110124,-119.100972,25634,0,48,11.02,0,19.95,1004.5,0.0,0,528.96,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
54,0,34.296813,-118.685703,49027,0,48,30.82,0,24.0,1183.05,0.0,0,1479.36,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
36,0,34.419203,-119.710008,31727,0,27,20.18,0,19.15,501.35,0.0,0,544.86,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
